-7.943999999999999062e+00 1.950945588309455081e-02 1.632945894990741817e-02 1.155173035555732627e-02 7.572848232120621415e-03 4.818844099719372595e-03 4.444611598089534717e-03 5.694591417389680693e-03 3.993066399844057146e-03 3.861847021775132761e-03 4.820632576463250440e-03 3.332065255279465475e-03 3.367178663113453655e-03 3.603939676725342878e-03 2.340504492802604041e-03 3.108673129090933854e-03 2.521044636242664519e-03 3.634182808812891786e-03 3.535214796939419469e-03 2.860320211756565804e-03 2.716975784170160176e-03 5.700552570531110426e-03 4.815436206511475650e-03 6.266811967325838957e-03 1.311949514309265763e-02 1.950945588309455081e-02
-7.937999999999998835e+00 1.963652335893383005e-02 1.643264876455436882e-02 1.161540681361135710e-02 7.607036704330338156e-03 4.834112595800780891e-03 4.455543680653636929e-03 5.708417055177366500e-03 4.002674459812979695e-03 3.870666521034136880e-03 4.832406861485886128e-03 3.340018962626564551e-03 3.376171576725698741e-03 3.613835834510747101e-03 2.348504024741377740e-03 3.118048065045269084e-03 2.527621023066949253e-03 3.647103976034945638e-03 3.546044760398965948e-03 2.870550702550816492e-03 2.725156045131241038e-03 5.714935936059248323e-03 4.828100252816203836e-03 6.298135887481351274e-03 1.320195191977888149e-02 1.963652335893383005e-02
-7.931999999999998607e+00 1.976446137888761279e-02 1.653654345506172518e-02 1.167948348172131827e-02 7.641412456338233031e-03 4.849449913597311118e-03 4.466514181246520818e-03 5.722278359548277349e-03 4.012313424534902882e-03 3.879512861769200162e-03 4.844215021001561407e-03 3.347999192179467159e-03 3.385197206292186404e-03 3.623764273492145836e-03 2.356540181236319639e-03 3.127459055885568277e-03 2.534222837050916464e-03 3.660077547033538988e-03 3.556912416704498345e-03 2.880825886395479204e-03 2.733369670145644956e-03 5.729356615666325765e-03 4.840811911910102537e-03 6.329649918382511224e-03 1.328497453080336455e-02 1.976446137888761279e-02
-7.925999999999998380e+00 1.989327572852661249e-02 1.664114782913341667e-02 1.174396299782196930e-02 7.675976617330089978e-03 4.864856422908086890e-03 4.477523261181988977e-03 5.736175400915606744e-03 4.021983400992980816e-03 3.888386134801205974e-03 4.856057141552366611e-03 3.356006042896558621e-03 3.394255683305508198e-03 3.633725103996251257e-03 2.364613148694960643e-03 3.136906244384748185e-03 2.540850193908004116e-03 3.673103716823458275e-03 3.567817882801577536e-03 2.891145961970936849e-03 2.741616810753326992e-03 5.743814672613175090e-03 4.853571402089040983e-03 6.361355328498127099e-03 1.336856691929593638e-02 1.989327572852661249e-02
-7.919999999999998153e+00 2.002297222623645664e-02 1.674646672417566193e-02 1.180884801697449152e-02 7.710730323657911077e-03 4.880332495801513806e-03 4.488571082563053843e-03 5.750108249677685947e-03 4.031684496547381126e-03 3.897286431289974894e-03 4.867933309771752155e-03 3.364039614129811333e-03 3.403347139797314493e-03 3.643718436722342968e-03 2.372723114503515803e-03 3.146389773794098978e-03 2.547503209927869799e-03 3.686182680779978918e-03 3.578761275783385459e-03 2.901511128715779635e-03 2.749897619209137369e-03 5.758310169996377209e-03 4.866378942828112654e-03 6.393253395195439524e-03 1.345273305428504144e-02 2.002297222623645664e-02
-7.913999999999997925e+00 2.015355672330734760e-02 1.685250500742022095e-02 1.187414121146419289e-02 7.745674718885232728e-03 4.895878506630719357e-03 4.499657808286474867e-03 5.764076976217030746e-03 4.041416818936478458e-03 3.906213842735565319e-03 4.879843612383428716e-03 3.372100005626262314e-03 3.412471708340261266e-03 3.653744382743210825e-03 2.380870267031575446e-03 3.155909787843493713e-03 2.554182001979135933e-03 3.699314634634077916e-03 3.589742712888329898e-03 2.911921586827798634e-03 2.758212248485954806e-03 5.772843170745845139e-03 4.879234754789050360e-03 6.425345404802568043e-03 1.353747693083259991e-02 2.015355672330734760e-02
-7.908000000000001251e+00 2.028503510402290128e-02 1.695926757604915291e-02 1.193984527089973248e-02 7.780810953833223326e-03 4.911494832048852316e-03 4.510783602047026795e-03 5.778081650899525266e-03 4.051180476278246588e-03 3.915168460979875052e-03 4.891788136200404466e-03 3.380187317529677674e-03 3.421629522049912664e-03 3.663803053506381382e-03 2.389054795636725605e-03 3.165466430741526675e-03 2.560886687512242514e-03 3.712499774468124361e-03 3.600762311497700870e-03 2.922377537264648009e-03 2.766560852277777805e-03 5.787413737622740598e-03 4.892139059827324728e-03 6.457632652671715760e-03 1.362280257016969427e-02 2.028503510402290128e-02
-7.902000000000001023e+00 2.041741328574562392e-02 1.706675935731646887e-02 1.200596290231162669e-02 7.816140186626810427e-03 4.927181851024746428e-03 4.521948628342066338e-03 5.792122344073327364e-03 4.060975577071438032e-03 3.924150378207895071e-03 4.903766968123804589e-03 3.388301650381996769e-03 3.430820714586721182e-03 3.673894560835163064e-03 2.397276890669315045e-03 3.175059847175668633e-03 2.567617384562315055e-03 3.725738296710922031e-03 3.611820189133156580e-03 2.932879181744628676e-03 2.774943585002909163e-03 5.802021933216842432e-03 4.905092080999646012e-03 6.490116443242527518e-03 1.370871401983145103e-02 2.041741328574562392e-02
-7.896000000000000796e+00 2.055069721900460930e-02 1.717498530867205345e-02 1.207249683025172875e-02 7.851663582741348277e-03 4.942939944858749761e-03 4.533153052476083210e-03 5.806199126068125292e-03 4.070802230196936267e-03 3.933159686949325856e-03 4.915780195141885960e-03 3.396443105125057389e-03 3.440045420157909414e-03 3.684019016929838356e-03 2.405536743477160698e-03 3.184690182312443357e-03 2.574374211752051157e-03 3.739030398133217758e-03 3.622916463454373733e-03 2.943426722747624624e-03 2.783360601807093656e-03 5.816667819944451936e-03 4.918094042571383509e-03 6.522798090106123742e-03 1.379521535379336396e-02 2.055069721900460930e-02
-7.890000000000000568e+00 2.068489288757623806e-02 1.728395041788249875e-02 1.213944979689285907e-02 7.887382315048962686e-03 4.958769497198362367e-03 4.544397040565157503e-03 5.820312067194101206e-03 4.080660544919076718e-03 3.942196480079934381e-03 4.927827904328917381e-03 3.404611783102027330e-03 3.449303773519551281e-03 3.694176534368717214e-03 2.413834546410336367e-03 3.194357581797564218e-03 2.581157288294581072e-03 3.752376275842503328e-03 3.634051252256508772e-03 2.954020363515635038e-03 2.791812058566703423e-03 5.831351460046009343e-03 4.931145170024075174e-03 6.555678916069279140e-03 1.388231067260654178e-02 2.068489288757623806e-02
-7.884000000000000341e+00 2.082000630856915835e-02 1.739365970315295135e-02 1.220682456212856051e-02 7.923297563865934132e-03 4.974670894054318039e-03 4.555680759541559308e-03 5.834461237740994413e-03 4.090550630886846326e-03 3.951260850823075897e-03 4.939910182844018185e-03 3.412807786059108336e-03 3.458595909978362266e-03 3.704367226109269839e-03 2.422170492825828289e-03 3.204062191755916410e-03 2.587966733996346479e-03 3.765776127278321322e-03 3.645224673467591450e-03 2.964660308053612171e-03 2.800298111891886491e-03 5.846072915583674749e-03 4.944245690062892135e-03 6.588760253219204215e-03 1.397000410353347287e-02 2.082000630856915835e-02
-7.878000000000000114e+00 2.095604353250417676e-02 1.750411821324829309e-02 1.227462390367376616e-02 7.959410517000121629e-03 4.990644523816683414e-03 4.567004377158488844e-03 5.848646707977372787e-03 4.100472598135324227e-03 3.960352892751130283e-03 4.952027117930222350e-03 3.421031216147076091e-03 3.467921965393826189e-03 3.714591205489286337e-03 2.430544777092430962e-03 3.213804158791835376e-03 2.594802669260011779e-03 3.779230150207182806e-03 3.656436845146166480e-03 2.975346761130140058e-03 2.808818919129791626e-03 5.860832248439017469e-03 4.957395830624371225e-03 6.622043442988815969e-03 1.405829980068389225e-02 2.095604353250417676e-02
-7.871999999999999886e+00 2.109301064339267825e-02 1.761533102761286829e-02 1.234285061716503332e-02 7.995722369798044862e-03 5.006690777270905897e-03 4.578368061994446230e-03 5.862868548149447086e-03 4.110426557086903007e-03 3.969472699787083246e-03 4.964178796913153169e-03 3.429282175922923441e-03 3.477282076180023603e-03 3.724848586227984346e-03 2.438957594595417885e-03 3.223583629988954584e-03 2.601665215087430472e-03 3.792738542717399158e-03 3.667687885478528812e-03 2.986079928278015209e-03 2.817374638367739839e-03 5.875629520310779973e-03 4.970595820883914190e-03 6.655529836222201165e-03 1.414720194515107880e-02 2.109301064339267825e-02
-7.865999999999999659e+00 2.123091375881452220e-02 1.772730325648962796e-02 1.241150751626142294e-02 8.032234325193201435e-03 5.022810047614128734e-03 4.589771983458054878e-03 5.877126828480299867e-03 4.120412618552627901e-03 3.978620366205875072e-03 4.976365307200027524e-03 3.437560768351402996e-03 3.486676379307647976e-03 3.735139482427126192e-03 2.447409141741352812e-03 3.233400752910348206e-03 2.608554493082458885e-03 3.806301503213902187e-03 3.678977912776151046e-03 2.996860015794807798e-03 2.825965428436383754e-03 5.890464792712273197e-03 4.983845891263491597e-03 6.689220793240653780e-03 1.423671474514665025e-02 2.123091375881452220e-02
-7.859999999999999432e+00 2.136975902999404056e-02 1.784004004103963495e-02 1.248059743274571552e-02 8.068947593754011161e-03 5.039002730471799259e-03 4.601216311792814644e-03 5.891421619168955674e-03 4.130430893733504777e-03 3.987795986635983558e-03 4.988586736278495352e-03 3.445867096806693331e-03 3.496105012305974601e-03 3.745464008572156438e-03 2.455899615962966933e-03 3.243255675598540663e-03 2.615470625453990196e-03 3.819919230412857376e-03 3.690307045473024961e-03 3.007687230743614094e-03 2.834591448913012686e-03 5.905338126969124878e-03 4.997146273439571386e-03 6.723117683909101035e-03 1.432684243613752649e-02 2.136975902999404056e-02
-7.853999999999999204e+00 2.150955264187249388e-02 1.795354655345897041e-02 1.255012321662588547e-02 8.105863393732230457e-03 5.055269223913914575e-03 4.612701218081616435e-03 5.905752990389402657e-03 4.140481494221848885e-03 3.996999656060942763e-03 5.000843171715417534e-03 3.454201265073981054e-03 3.505568113264825609e-03 3.755822279533298658e-03 2.464429215723824406e-03 3.253148546575362204e-03 2.622413735018756884e-03 3.833591923336319204e-03 3.701675402122945376e-03 3.018561780953337922e-03 2.843252860124663873e-03 5.920249584216888232e-03 5.010497200350651041e-03 6.757221887703032497e-03 1.441758928098074190e-02 2.150955264187249388e-02
-7.847999999999998977e+00 2.165030081318260885e-02 1.806782799709779480e-02 1.262008773623710112e-02 8.142982951111913184e-03 5.071609928471948123e-03 4.624226874251739089e-03 5.920121012289817145e-03 4.150564532002613653e-03 4.006231469820814919e-03 5.013134701155875367e-03 3.462563377351115732e-03 3.515065820836534537e-03 3.766214410566734189e-03 2.472998140523282803e-03 3.263079514842102870e-03 2.629383945204462770e-03 3.847319781306838757e-03 3.713083101396847784e-03 3.029483875019424888e-03 2.851949823151421481e-03 5.935199225398652377e-03 5.023898906205341401e-03 6.791534793775836840e-03 1.450895957006034971e-02 2.165030081318260885e-02
-7.841999999999998749e+00 2.179200979651640599e-02 1.818288960657572784e-02 1.269049387834344199e-02 8.180307499657877082e-03 5.088025247155439704e-03 4.635793453079374397e-03 5.934525754991387507e-03 4.160680119454680456e-03 4.015491523613716127e-03 5.025461412321769773e-03 3.470953538250201934e-03 3.524598274237900498e-03 3.776640517315721455e-03 2.481606590901329519e-03 3.273048729879349857e-03 2.636381380052681307e-03 3.861103003941697073e-03 3.724530262079910059e-03 3.040453722304283478e-03 2.860682499829636689e-03 5.950187111262588563e-03 5.037351626490211079e-03 6.826057801026336365e-03 1.460095762142298026e-02 2.179200979651640599e-02
-7.835999999999998522e+00 2.193468587839510556e-02 1.829873664789756146e-02 1.276134454824056665e-02 8.217838280965665543e-03 5.104515585468985366e-03 4.647401128194664742e-03 5.948967288587699194e-03 4.170828369352275883e-03 4.024779913497400149e-03 5.037823393010866339e-03 3.479371852799262831e-03 3.534165613252230383e-03 3.787100715811709661e-03 2.490254768443274629e-03 3.283056341646815347e-03 2.643406164221720912e-03 3.874941791147394361e-03 3.736017003068932158e-03 3.051471532937525318e-03 2.869451052755143429e-03 5.965213302359595286e-03 5.050855597977646494e-03 6.860792318167298169e-03 1.469358778091282153e-02 2.193468587839510556e-02
-7.829999999999998295e+00 2.207833537933543908e-02 1.841537441856909083e-02 1.283264266985805965e-02 8.255576544510628140e-03 5.121081351429330498e-03 4.659050074086415472e-03 5.963445683143580277e-03 4.181009394866204258e-03 4.034096735890738139e-03 5.050220731095417942e-03 3.487818426443882545e-03 3.543767978231167695e-03 3.797595122475450318e-03 2.498942875784782892e-03 3.293102500583320463e-03 2.650458422989754835e-03 3.888836343113716808e-03 3.747543443369218390e-03 3.062537517816636082e-03 2.878255645286513596e-03 5.980277859040787278e-03 5.064411058734032828e-03 6.895739763793702452e-03 1.478685442230832404e-02 2.207833537933543908e-02
-7.823999999999998067e+00 2.222296465391400064e-02 1.853280824771014537e-02 1.290439118586267191e-02 8.293523547697837298e-03 5.137722955582358850e-03 4.670740466107025854e-03 5.977961008694292200e-03 4.191223309565323026e-03 4.043442087575306772e-03 5.062653514521112640e-03 3.496293365048838524e-03 3.553405510096886103e-03 3.808123854118238005e-03 2.507671116616642069e-03 3.303187357606670801e-03 2.657538282257704710e-03 3.902786860307987712e-03 3.759109702092019566e-03 3.073651888607145926e-03 2.887096441548372971e-03 5.995380841455200463e-03 5.078018248127780590e-03 6.930901566452142733e-03 1.488076194745759084e-02 2.222296465391400064e-02
-7.817999999999997840e+00 2.236858009082836468e-02 1.865104349616918469e-02 1.297659305776117759e-02 8.331680555912325883e-03 5.154440811020510015e-03 4.682472480477331556e-03 5.992513335244592163e-03 4.201470227417797819e-03 4.052816065696907000e-03 5.075121831305730996e-03 3.504796774899712666e-03 3.563078350343877512e-03 3.818687027942929517e-03 2.516439695689725101e-03 3.313311064113395356e-03 2.664645868552401216e-03 3.916793543469004185e-03 3.770715898451374934e-03 3.084814857743029774e-03 2.895973606434577505e-03 6.010522309547237582e-03 5.091677406837385143e-03 6.966279164709838351e-03 1.497531478641390447e-02 2.236858009082836468e-02
-7.812000000000001165e+00 2.251518811296158648e-02 1.877008555663462613e-02 1.304925126600446801e-02 8.370048842569716846e-03 5.171235333400176978e-03 4.694246294291702128e-03 6.007102732767905656e-03 4.211750262792523201e-03 4.062218767767171272e-03 5.087625769538105247e-03 3.513328762704671579e-03 3.572786641041055845e-03 3.829284761545160339e-03 2.525248818819802663e-03 3.323473771978706619e-03 2.671781309029433796e-03 3.930856593601122183e-03 3.782362151761288916e-03 3.096026638427006560e-03 2.904887305611574336e-03 6.025702323054270802e-03 5.105388776859799346e-03 7.001874007225374758e-03 1.507051739757112908e-02 2.251518811296158648e-02
-7.806000000000000938e+00 2.266279517743616245e-02 1.888993985374636322e-02 1.312236881009038944e-02 8.408629689166483359e-03 5.188106940959121005e-03 4.706062085522791545e-03 6.021729271205206700e-03 4.222063530460412432e-03 4.071650291665062336e-03 5.100165417376651723e-03 3.521889435595963649e-03 3.582530524833673485e-03 3.839917172914395892e-03 2.534098692892465012e-03 3.333675633556038281e-03 2.678944731476151728e-03 3.944976211967789886e-03 3.794048581432628124e-03 3.107287444630659791e-03 2.913837705521605398e-03 6.040920941504108153e-03 5.119152601518435833e-03 7.037687552818176588e-03 1.516637426779889226e-02 2.266279517743616245e-02
-7.800000000000000711e+00 2.281140777567318770e-02 1.901061184420715922e-02 1.319594870866861586e-02 8.447424385331418067e-03 5.205056054534230002e-03 4.717920033026640897e-03 6.036393020464337830e-03 4.232410145595806063e-03 4.081110735638554185e-03 5.112740863048284914e-03 3.530478901131717077e-03 3.592310144945293215e-03 3.850584380435184435e-03 2.542989525868033420e-03 3.343916801677005758e-03 2.686136264314949260e-03 3.959152600085724671e-03 3.805775306970192711e-03 3.118597491094767145e-03 2.922824973386041556e-03 6.056178224212662928e-03 5.132969125471620320e-03 7.073721270540028576e-03 1.526288991257818140e-02 2.281140777567318770e-02
-7.794000000000000483e+00 2.296103243344540037e-02 1.913210701689103607e-02 1.326999399964443743e-02 8.486434228876557628e-03 5.222083097579373161e-03 4.729820316547852198e-03 6.051094050418949315e-03 4.242790223777934307e-03 4.090600198306169021e-03 5.125352194847189284e-03 3.539097267297589607e-03 3.602125645179938412e-03 3.861286502888270321e-03 2.551921526786550109e-03 3.354197429651132548e-03 2.693356036606046802e-03 3.973385959718060516e-03 3.817542447969676702e-03 3.129956993329468737e-03 2.931849277208722817e-03 6.071474230281477362e-03 5.146838594721076139e-03 7.109976639746158449e-03 1.536006887613687068e-02 2.296103243344540037e-02
-7.788000000000000256e+00 2.311167571092973688e-02 1.925443089295258633e-02 1.334450774028329671e-02 8.525660525849311153e-03 5.239188496183207894e-03 4.741763116724435206e-03 6.065832430907652610e-03 4.253203880992053286e-03 4.100118778658482996e-03 5.137999501133391593e-03 3.547744642508364899e-03 3.611977169923780498e-03 3.872023659451549835e-03 2.560894905772570854e-03 3.364517671265328073e-03 2.700604178050619499e-03 3.987676492868142894e-03 3.829350124114333856e-03 3.141366167614283167e-03 2.940910785779103816e-03 6.086809018594952284e-03 5.160761256620007183e-03 7.146455150166862794e-03 1.545791573158306065e-02 2.311167571092973688e-02
-7.782000000000000028e+00 2.326334420275666393e-02 1.937758902593464394e-02 1.341949300731596836e-02 8.565104590583696997e-03 5.256372679087249582e-03 4.753748615093037616e-03 6.080608231733177285e-03 4.263651233631158069e-03 4.109666576059981501e-03 5.150682870331731340e-03 3.556421135609798712e-03 3.621864864147479081e-03 3.882795969701633744e-03 2.569909874040257700e-03 3.374877680783908932e-03 2.707880818994000405e-03 4.002024401773070401e-03 3.841198455172237670e-03 3.152825230998311783e-03 2.950009668675789617e-03 6.102182647818416364e-03 5.174737359881966675e-03 7.183158301979930029e-03 1.555643508104192704e-02 2.326334420275666393e-02
-7.775999999999999801e+00 2.341604453805733871e-02 1.950158700187337377e-02 1.349495289704303116e-02 8.604767745753066216e-03 5.273636077704166834e-03 4.765776994094063357e-03 6.095421522661255594e-03 4.274132398497058200e-03 4.119243690250377551e-03 5.163402390930286502e-03 3.565126855880134185e-03 3.631788873407917114e-03 3.893603553614502152e-03 2.578966643898225782e-03 3.385277612947882892e-03 2.715186090428525854e-03 4.016429888896560704e-03 3.853087560992631520e-03 3.164334401300206157e-03 2.959146096269680767e-03 6.117595176395063464e-03 5.188767154589148285e-03 7.220087605883165720e-03 1.565563155578859889e-02 2.341604453805733871e-02
-7.769999999999999574e+00 2.356978338050939176e-02 1.962643043940497448e-02 1.357089052544040685e-02 8.644651322422458248e-03 5.290979126135933637e-03 4.777848437076767478e-03 6.110272373419999709e-03 4.284647492801922468e-03 4.128850221346447996e-03 5.176158151479300605e-03 3.573861913031926331e-03 3.641749343850273022e-03 3.904446531567043206e-03 2.588065428754535418e-03 3.395717622974750265e-03 2.722520123996858762e-03 4.030893156922701198e-03 3.865017561502995681e-03 3.175893897108137721e-03 2.968320239727388968e-03 6.133046662543789433e-03 5.202850892201038926e-03 7.257244583167514647e-03 1.575550981638282333e-02 2.356978338050939176e-02
-7.763999999999999346e+00 2.372456742837918478e-02 1.975212498986918946e-02 1.364730902826476883e-02 8.684756660101339981e-03 5.308402261192464618e-03 4.789963128304631189e-03 6.125160853698796704e-03 4.295196634169685772e-03 4.138486269843509764e-03 5.188950240589802754e-03 3.582626417213670075e-03 3.651746422210062903e-03 3.915325024337910041e-03 2.597206443121660366e-03 3.406197866558106219e-03 2.729883051994826202e-03 4.045414408748578168e-03 3.876988576705745274e-03 3.187503937779843314e-03 2.977532271014501821e-03 6.148537164256518903e-03 5.216988825563114059e-03 7.294630765790747519e-03 1.585607455280370337e-02 2.372456742837918478e-02
-7.757999999999999119e+00 2.388040341456230259e-02 1.987867633741270332e-02 1.372421156115954943e-02 8.725085106796658801e-03 5.325905922410075974e-03 4.802121252960404700e-03 6.140087033147513182e-03 4.305779940637415211e-03 4.148151936617248264e-03 5.201778746932286639e-03 3.591420479011597864e-03 3.661780255815109443e-03 3.926239153108922013e-03 2.606389902621483387e-03 3.416718499867135109e-03 2.737275007374772619e-03 4.059993847477657083e-03 3.889000726674877052e-03 3.199164743442502439e-03 2.986782362899031030e-03 6.164066739295891162e-03 5.231181208915595439e-03 7.332247696451458206e-03 1.595733048458316747e-02 2.388040341456230259e-02
-7.751999999999998892e+00 2.403729810662057903e-02 2.000609019909005415e-02 1.380160129976027925e-02 8.765638019066398709e-03 5.343490552070252579e-03 4.814322997151455376e-03 6.155050981375510821e-03 4.316397530656664039e-03 4.157847322925143328e-03 5.214643759235323625e-03 3.600244209451266501e-03 3.671850992587487837e-03 3.937189039466018788e-03 2.615616023990232838e-03 3.427279679546090928e-03 2.744696123748527512e-03 4.074631676412399615e-03 3.901054131552622248e-03 3.210876534992524334e-03 2.996070688954638982e-03 6.179635445192422152e-03 5.245428297902102188e-03 7.370096928663495521e-03 1.605928236093885977e-02 2.403729810662057903e-02
-7.745999999999998664e+00 2.419525830681862680e-02 2.013437232496591636e-02 1.387948143980149290e-02 8.806416762073318583e-03 5.361156595218589428e-03 4.826568547915203490e-03 6.170052767950981107e-03 4.327049523095062404e-03 4.167572530408351385e-03 5.227545366284428244e-03 3.609097719999423276e-03 3.681958781045632182e-03 3.948174805400503709e-03 2.624885025083545029e-03 3.437881562713949058e-03 2.752146535390555260e-03 4.089328099047116576e-03 3.913148911546125014e-03 3.222639534095506336e-03 3.005397423564072201e-03 6.195243339242396778e-03 5.259730349578691302e-03 7.408180026831155673e-03 1.616193496090889692e-02 2.419525830681862680e-02
