0	0	0.125	0.25	0.375	0.5	0.625	0.75	0.875	1	1.125	1.25	1.375	1.5	1.625	1.75	1.875	2	2.1768	2.3536	2.5303	2.7071	2.8839	3.0607	3.2374	3.4142
-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.998000000000001108e+00 9.030804277093162566e-03 3.508421303569673154e-03 5.835391074161639172e-03 1.640298691135216001e-03 6.763227894950000520e-03 9.866505896201223716e-03 8.017042906423585760e-03 2.499528274481614513e-03 8.399621903840965090e-03 1.703448335578290184e-03 4.380106710416845073e-03 1.443484487393461397e-03 5.150936690398674484e-04 7.480846438476870678e-04 9.700348279693232463e-04 3.096963371204403798e-04 3.248282683317513914e-04 1.014716813654631335e-04 3.742283299966400354e-04 8.307172720847995915e-04 4.848126544982498710e-03 5.133470573011080645e-03 6.540548882971001197e-03 6.812273475766228263e-03 9.030804277093162566e-03
-7.992000000000000881e+00 9.047465613219316666e-03 3.520574391208032821e-03 5.851564205360938395e-03 1.646515626675943431e-03 6.779996206198431533e-03 9.883658144274144741e-03 8.036290260093238366e-03 2.510327541383778650e-03 8.412764588038480415e-03 1.710309434942893685e-03 4.390777744743046968e-03 1.445394418994597500e-03 5.159667408211871366e-04 7.496160571358706200e-04 9.728939659486782058e-04 3.105822664690947301e-04 3.255976320398255397e-04 1.017322444202991259e-04 3.746254384073359456e-04 8.328094698113634254e-04 4.858638258984009778e-03 5.148433758864887598e-03 6.564478638911660884e-03 6.832532611620508248e-03 9.047465613219316666e-03
-7.986000000000000654e+00 9.064183675802707160e-03 3.532788409408998704e-03 5.867799000321284597e-03 1.652767304114698783e-03 6.796819874323480754e-03 9.900839911755667314e-03 8.055586485897719626e-03 2.521185487918709781e-03 8.425929790662508093e-03 1.717207980845862538e-03 4.401483937674349062e-03 1.447310985620735247e-03 5.168431426264420269e-04 7.511529267142127942e-04 9.757637385575862249e-04 3.114726948393199539e-04 3.263708912684962151e-04 1.019944005288937966e-04 3.750241749363048688e-04 8.349106109175022557e-04 4.869180685531978268e-03 5.163453832382662069e-03 6.588513533860617874e-03 6.852871462286011517e-03 9.064183675802707160e-03
-7.980000000000000426e+00 9.080958692925186065e-03 3.545063712066535283e-03 5.884095720058766729e-03 1.659053949129906140e-03 6.813699090640952527e-03 9.918051190268046755e-03 8.074931657054022771e-03 2.532102464359245117e-03 8.439117523661996897e-03 1.724144207372291151e-03 4.412225407114770369e-03 1.449234214510007395e-03 5.177228897990826962e-04 7.526952740488357645e-04 9.786441872882223423e-04 3.123676493945671726e-04 3.271480683717378291e-04 1.022581601659772107e-04 3.754245465477059262e-04 8.370207394812809567e-04 4.879753911332685226e-03 5.178531022880497950e-03 6.612654037647627131e-03 6.873290365821872576e-03 9.080958692925186065e-03
-7.974000000000000199e+00 9.097790893718395860e-03 3.557400655350279311e-03 5.900454626740320521e-03 1.665375789037243067e-03 6.830634047070050473e-03 9.935291970924853278e-03 8.094325846406831212e-03 2.543078823143958209e-03 8.452327798810483836e-03 1.731118350209664026e-03 4.423002271285145920e-03 1.451164133039433866e-03 5.186059977706169955e-04 7.542431206968183525e-04 9.815353537890947680e-04 3.132671574885088819e-04 3.279291858567502617e-04 1.025235338896409327e-04 3.758265602440542222e-04 8.391398998256620377e-04 4.890358023243086306e-03 5.193665560544454690e-03 6.636900621913180941e-03 6.893789661694125701e-03 9.097790893718395860e-03
-7.967999999999999972e+00 9.114680508369029169e-03 3.569799597721074261e-03 5.916875983688689791e-03 1.671733052802367846e-03 6.847624936134566638e-03 9.952562244327467847e-03 8.113769126423647435e-03 2.554114918889937788e-03 8.465560627704930147e-03 1.738130646659385168e-03 4.433814648722925536e-03 1.453100768725732730e-03 5.194924820611851110e-04 7.557964883066193001e-04 9.844372798655874179e-04 3.141712466664830540e-04 3.287142663851168973e-04 1.027905323420736852e-04 3.762302230664818655e-04 8.412681365199322367e-04 4.900993108269966966e-03 5.208857676432722232e-03 6.661253760110911505e-03 6.914369690780493641e-03 9.114680508369029169e-03
-7.961999999999999744e+00 9.131627768124088440e-03 3.582260899946464443e-03 5.933360055387125812e-03 1.678125971053705473e-03 6.864671950963748860e-03 9.969862000561775794e-03 8.133261569190081489e-03 2.565211108405786918e-03 8.478816021764753325e-03 1.745181335648337412e-03 4.444662658281847700e-03 1.455044149226164367e-03 5.203823582801702947e-04 7.573553986183844235e-04 9.873500074803135806e-04 3.150799446670059798e-04 3.295033327740175765e-04 1.030591662503074155e-04 3.766355420949678745e-04 8.434054943811872262e-04 4.911659253569128879e-03 5.224107602477744312e-03 6.685713927509957973e-03 6.935030795374955148e-03 9.131627768124088440e-03
-7.955999999999999517e+00 9.148632905296171652e-03 3.594784925116489230e-03 5.949907107484292239e-03 1.684554776095438132e-03 6.881775285293341600e-03 9.987191229194431960e-03 8.152803246404476817e-03 2.576367750704519795e-03 8.492093992230472302e-03 1.752270657740629973e-03 4.455546419131712309e-03 1.456994302339341147e-03 5.212756421267815150e-04 7.589198734643630559e-04 9.902735787536819795e-04 3.159932794232573000e-04 3.302964079973865234e-04 1.033294464269640396e-04 3.770425244485988195e-04 8.455520184757728437e-04 4.922356546444429763e-03 5.239415571488334825e-03 6.710281601197110556e-03 6.955773319192413984e-03 9.148632905296171652e-03
